longitude,latitude,ghi_kwh_m2_day
-97.6,31.74,5.3753
-97.55,31.74,5.3658
-97.5,31.74,5.3571
-97.45,31.74,5.3486
-97.4,31.74,5.3401
-97.35,31.74,5.3313
-97.3,31.74,5.3222
-97.25,31.74,5.3129
-97.2,31.74,5.3035
-97.15,31.74,5.2941
-97.1,31.74,5.2848
-97.05,31.74,5.2754
-97.0,31.74,5.2657
-96.95,31.74,5.2555
-96.9,31.74,5.2445
-96.85,31.74,5.2326
-96.8,31.74,5.22
-96.75,31.74,5.2072
-96.7,31.74,5.1941
-96.65,31.74,5.1808
-96.6,31.74,5.1669
-96.55,31.74,5.1519
-96.5,31.74,5.1357
-96.45,31.74,5.1188
-96.4,31.74,5.1018
-96.35,31.74,5.0854
-96.3,31.74,5.07
-96.25,31.74,5.0557
-96.2,31.74,5.0423
-96.15,31.74,5.0296
-96.1,31.74,5.0172
-96.05,31.74,5.0049
-96.0,31.74,4.9925
-95.95,31.74,4.9794
-95.9,31.74,4.965
-95.85,31.74,4.9488
-95.8,31.74,4.9306
-95.75,31.74,4.9106
-95.7,31.74,4.8897
-95.65,31.74,4.869
-95.6,31.74,4.8494
-95.55,31.74,4.8312
-95.5,31.74,4.8142
-95.45,31.74,4.7976
-95.4,31.74,4.7805
-95.35,31.74,4.7624
-95.3,31.74,4.7435
-95.25,31.74,4.7244
-95.2,31.74,4.7058
-95.15,31.74,4.6885
-95.1,31.74,4.6727
-95.05,31.74,4.6584
-95.0,31.74,4.6451
-94.95,31.74,4.6324
-94.9,31.74,4.6198
-94.85,31.74,4.6073
-94.8,31.74,4.5948
-94.75,31.74,4.5825
-94.7,31.74,4.5704
-94.65,31.74,4.5587
-94.6,31.74,4.547
-94.55,31.74,4.5349
-94.5,31.74,4.522
-94.45,31.74,4.5086
-94.4,31.74,4.4953
-94.35,31.74,4.4833
-94.3,31.74,4.4739
-94.25,31.74,4.4678
-94.2,31.74,4.4651
-94.15,31.74,4.4649
-94.1,31.74,4.466
-94.05,31.74,4.4674
-94.0,31.74,4.4688
-93.95,31.74,4.4701
-93.9,31.74,4.4716
-93.85,31.74,4.4738
-93.8,31.74,4.4767
-106.5,31.79,6.849
-106.45,31.79,6.8356
-106.4,31.79,6.823
-106.35,31.79,6.8122
-106.3,31.79,6.8037
-106.25,31.79,6.7973
-106.2,31.79,6.7922
-106.15,31.79,6.7873
-106.1,31.79,6.7817
-106.05,31.79,6.7749
-106.0,31.79,6.7671
-105.95,31.79,6.7582
-105.9,31.79,6.7487
-105.85,31.79,6.7389
-105.8,31.79,6.7289
-105.75,31.79,6.7189
-105.7,31.79,6.7085
-105.65,31.79,6.6974
-105.6,31.79,6.6851
-105.55,31.79,6.672
-105.5,31.79,6.6586
-105.45,31.79,6.646
-105.4,31.79,6.6353
-105.35,31.79,6.627
-105.3,31.79,6.6212
-105.25,31.79,6.6171
-105.2,31.79,6.614
-105.15,31.79,6.6108
-105.1,31.79,6.6068
-105.05,31.79,6.6017
-105.0,31.79,6.5955
-104.95,31.79,6.5886
-104.9,31.79,6.5812
-104.85,31.79,6.5736
-104.8,31.79,6.5662
-104.75,31.79,6.5593
-104.7,31.79,6.5533
-104.65,31.79,6.5484
-104.6,31.79,6.5446
-104.55,31.79,6.5413
-104.5,31.79,6.5381
-104.45,31.79,6.5345
-104.4,31.79,6.5304
-104.35,31.79,6.5256
-104.3,31.79,6.5199
-104.25,31.79,6.5131
-104.2,31.79,6.505
-104.15,31.79,6.4955
-104.1,31.79,6.4851
-104.05,31.79,6.4745
-104.0,31.79,6.4646
-103.95,31.79,6.4562
-103.9,31.79,6.4496
-103.85,31.79,6.4443
-103.8,31.79,6.4398
-103.75,31.79,6.4353
-103.7,31.79,6.4304
-103.65,31.79,6.4248
-103.6,31.79,6.4183
-103.55,31.79,6.4106
-103.5,31.79,6.4017
-103.45,31.79,6.3919
-103.4,31.79,6.3816
-103.35,31.79,6.3715
-103.3,31.79,6.3619
-103.25,31.79,6.353
-103.2,31.79,6.3449
-103.15,31.79,6.3375
-103.1,31.79,6.3306
-103.05,31.79,6.3243
-103.0,31.79,6.3184
-102.95,31.79,6.3128
-102.9,31.79,6.3073
-102.85,31.79,6.3015
-102.8,31.79,6.2949
-102.75,31.79,6.2874
-102.7,31.79,6.2789
-102.65,31.79,6.2697
-102.6,31.79,6.2606
-102.55,31.79,6.2522
-102.5,31.79,6.245
-102.45,31.79,6.2392
-102.4,31.79,6.2346
-102.35,31.79,6.2306
-102.3,31.79,6.2264
-102.25,31.79,6.2214
-102.2,31.79,6.2152
-102.15,31.79,6.2081
-102.1,31.79,6.2002
-102.05,31.79,6.1922
-102.0,31.79,6.1843
-101.95,31.79,6.1768
-101.9,31.79,6.1697
-101.85,31.79,6.1626
-101.8,31.79,6.1556
-101.75,31.79,6.1485
-101.7,31.79,6.1412
-101.65,31.79,6.1336
-101.6,31.79,6.1257
-101.55,31.79,6.1173
-101.5,31.79,6.1088
-101.45,31.79,6.1006
-101.4,31.79,6.0934
-101.35,31.79,6.0875
-101.3,31.79,6.0827
-101.25,31.79,6.0784
-101.2,31.79,6.0736
-101.15,31.79,6.0676
-101.1,31.79,6.06
-101.05,31.79,6.0511
-101.0,31.79,6.0417
-100.95,31.79,6.0327
-100.9,31.79,6.0246
-100.85,31.79,6.0178
-100.8,31.79,6.012
-100.75,31.79,6.0071
-100.7,31.79,6.0025
-100.65,31.79,5.9981
-100.6,31.79,5.9931
-100.55,31.79,5.9871
-100.5,31.79,5.9793
-100.45,31.79,5.9692
-100.4,31.79,5.9568
-100.35,31.79,5.9428
-100.3,31.79,5.9286
-100.25,31.79,5.9153
-100.2,31.79,5.9038
-100.15,31.79,5.8941
-100.1,31.79,5.8856
-100.05,31.79,5.8777
-100.0,31.79,5.87
-99.95,31.79,5.8623
-99.9,31.79,5.8546
-99.85,31.79,5.8471
-99.8,31.79,5.8397
-99.75,31.79,5.8322
-99.7,31.79,5.8242
-99.65,31.79,5.8155
-99.6,31.79,5.8057
-99.55,31.79,5.7949
-99.5,31.79,5.783
-99.45,31.79,5.7706
-99.4,31.79,5.7579
-99.35,31.79,5.7453
-99.3,31.79,5.7333
-99.25,31.79,5.7219
-99.2,31.79,5.7112
-99.15,31.79,5.7007
-99.1,31.79,5.6899
-99.05,31.79,5.6784
-99.0,31.79,5.6658
-98.95,31.79,5.6524
-98.9,31.79,5.6384
-98.85,31.79,5.6243
-98.8,31.79,5.6105
-98.75,31.79,5.5976
-98.7,31.79,5.5859
-98.65,31.79,5.5757
-98.6,31.79,5.567
-98.55,31.79,5.5594
-98.5,31.79,5.5524
-98.45,31.79,5.5452
-98.4,31.79,5.5371
-98.35,31.79,5.5275
-98.3,31.79,5.5162
-98.25,31.79,5.5037
-98.2,31.79,5.491
-98.15,31.79,5.479
-98.1,31.79,5.4685
-98.05,31.79,5.4598
-98.0,31.79,5.4525
-97.95,31.79,5.4459
-97.9,31.79,5.439
-97.85,31.79,5.4307
-97.8,31.79,5.4206
-97.75,31.79,5.409
-97.7,31.79,5.3966
-97.65,31.79,5.3845
-97.6,31.79,5.3734
-97.55,31.79,5.3638
-97.5,31.79,5.3552
-97.45,31.79,5.3471
-97.4,31.79,5.3389
-97.35,31.79,5.3301
-97.3,31.79,5.3206
-97.25,31.79,5.3104
-97.2,31.79,5.2997
-97.15,31.79,5.2888
-97.1,31.79,5.2781
-97.05,31.79,5.2678
-97.0,31.79,5.258
-96.95,31.79,5.2486
-96.9,31.79,5.239
-96.85,31.79,5.229
-96.8,31.79,5.2185
-96.75,31.79,5.2074
-96.7,31.79,5.1958
-96.65,31.79,5.1835
-96.6,31.79,5.1701
-96.55,31.79,5.1555
-96.5,31.79,5.1394
-96.45,31.79,5.1223
-96.4,31.79,5.1049
-96.35,31.79,5.088
-96.3,31.79,5.0721
-96.25,31.79,5.0574
-96.2,31.79,5.0436
-96.15,31.79,5.0306
-96.1,31.79,5.0182
-96.05,31.79,5.0061
-96.0,31.79,4.9939
-95.95,31.79,4.9813
-95.9,31.79,4.9674
-95.85,31.79,4.9518
-95.8,31.79,4.934
-95.75,31.79,4.9145
-95.7,31.79,4.894
-95.65,31.79,4.8736
-95.6,31.79,4.8541
-95.55,31.79,4.8359
-95.5,31.79,4.8187
-95.45,31.79,4.8017
-95.4,31.79,4.7842
-95.35,31.79,4.7656
-95.3,31.79,4.7462
-95.25,31.79,4.7264
-95.2,31.79,4.7071
-95.15,31.79,4.689
-95.1,31.79,4.6724
-95.05,31.79,4.6572
-95.0,31.79,4.6432
-94.95,31.79,4.6301
-94.9,31.79,4.6175
-94.85,31.79,4.6056
-94.8,31.79,4.5943
-94.75,31.79,4.5836
-94.7,31.79,4.5734
-94.65,31.79,4.5633
-94.6,31.79,4.5527
-94.55,31.79,4.541
-94.5,31.79,4.528
-94.45,31.79,4.514
-94.4,31.79,4.4999
-94.35,31.79,4.4873
-94.3,31.79,4.4776
-94.25,31.79,4.4716
-94.2,31.79,4.4692
-94.15,31.79,4.4693
-94.1,31.79,4.4706
-94.05,31.79,4.472
-94.0,31.79,4.473
-93.95,31.79,4.4736
-93.9,31.79,4.4742
-93.85,31.79,4.4754
-93.8,31.79,4.4774
-106.55,31.84,6.8616
-106.5,31.84,6.8481
-106.45,31.84,6.8342
-106.4,31.84,6.8213
-106.35,31.84,6.8107
-106.3,31.84,6.8028
-106.25,31.84,6.7975
-106.2,31.84,6.7937
-106.15,31.84,6.7901
-106.1,31.84,6.7856
-106.05,31.84,6.7795
-106.0,31.84,6.7718
-105.95,31.84,6.7626
-105.9,31.84,6.7524
-105.85,31.84,6.7418
-105.8,31.84,6.7314
-105.75,31.84,6.7212
-105.7,31.84,6.7111
-105.65,31.84,6.7005
-105.6,31.84,6.6888
-105.55,31.84,6.6762
-105.5,31.84,6.663
-105.45,31.84,6.6506
-105.4,31.84,6.6398
-105.35,31.84,6.6313
-105.3,31.84,6.6253
-105.25,31.84,6.6209
-105.2,31.84,6.6175
-105.15,31.84,6.614
-105.1,31.84,6.6097
-105.05,31.84,6.6043
-105.0,31.84,6.5978
-104.95,31.84,6.5904
-104.9,31.84,6.5825
-104.85,31.84,6.5745
-104.8,31.84,6.5668
-104.75,31.84,6.56
-104.7,31.84,6.5542
-104.65,31.84,6.5497
-104.6,31.84,6.546
-104.55,31.84,6.5428
-104.5,31.84,6.5396
-104.45,31.84,6.5362
-104.4,31.84,6.5322
-104.35,31.84,6.5275
-104.3,31.84,6.5218
-104.25,31.84,6.5149
-104.2,31.84,6.5065
-104.15,31.84,6.4967
-104.1,31.84,6.4861
-104.05,31.84,6.4755
-104.0,31.84,6.4656
-103.95,31.84,6.4573
-103.9,31.84,6.4508
-103.85,31.84,6.4456
-103.8,31.84,6.4412
-103.75,31.84,6.437
-103.7,31.84,6.4328
-103.65,31.84,6.4282
-103.6,31.84,6.4228
-103.55,31.84,6.4162
-103.5,31.84,6.4084
-103.45,31.84,6.3992
-103.4,31.84,6.3889
-103.35,31.84,6.3783
-103.3,31.84,6.3679
-103.25,31.84,6.3582
-103.2,31.84,6.3494
-103.15,31.84,6.3415
-103.1,31.84,6.3344
-103.05,31.84,6.3279
-103.0,31.84,6.3221
-102.95,31.84,6.3167
-102.9,31.84,6.3114
-102.85,31.84,6.3058
-102.8,31.84,6.2994
-102.75,31.84,6.2919
-102.7,31.84,6.2834
-102.65,31.84,6.2742
-102.6,31.84,6.2649
-102.55,31.84,6.256
-102.5,31.84,6.2481
-102.45,31.84,6.2412
-102.4,31.84,6.2353
-102.35,31.84,6.2301
-102.3,31.84,6.225
-102.25,31.84,6.2197
-102.2,31.84,6.2138
-102.15,31.84,6.2074
-102.1,31.84,6.2004
-102.05,31.84,6.1933
-102.0,31.84,6.1862
-101.95,31.84,6.1794
-101.9,31.84,6.1728
-101.85,31.84,6.1662
-101.8,31.84,6.1594
-101.75,31.84,6.1523
-101.7,31.84,6.145
-101.65,31.84,6.1373
-101.6,31.84,6.1292
-101.55,31.84,6.1209
-101.5,31.84,6.1125
-101.45,31.84,6.1046
-101.4,31.84,6.0975
-101.35,31.84,6.0916
-101.3,31.84,6.0864
-101.25,31.84,6.0814
-101.2,31.84,6.0756
-101.15,31.84,6.0683
-101.1,31.84,6.0593
-101.05,31.84,6.049
-101.0,31.84,6.0384
-100.95,31.84,6.0283
-100.9,31.84,6.0194
-100.85,31.84,6.012
-100.8,31.84,6.006
-100.75,31.84,6.0011
-100.7,31.84,5.9969
-100.65,31.84,5.9929
-100.6,31.84,5.9885
-100.55,31.84,5.9827
-100.5,31.84,5.9748
-100.45,31.84,5.9644
-100.4,31.84,5.9515
-100.35,31.84,5.937
-100.3,31.84,5.9224
-100.25,31.84,5.9089
-100.2,31.84,5.8973
-100.15,31.84,5.8875
-100.1,31.84,5.879
-100.05,31.84,5.8709
-100.0,31.84,5.8631
-99.95,31.84,5.8555
-99.9,31.84,5.8481
-99.85,31.84,5.8412
-99.8,31.84,5.8345
-99.75,31.84,5.8278
-99.7,31.84,5.8207
-99.65,31.84,5.8126
-99.6,31.84,5.8035
-99.55,31.84,5.7933
-99.5,31.84,5.7822
-99.45,31.84,5.7703
-99.4,31.84,5.758
-99.35,31.84,5.7455
-99.3,31.84,5.7332
-99.25,31.84,5.7215
-99.2,31.84,5.7104
-99.15,31.84,5.6997
-99.1,31.84,5.6888
-99.05,31.84,5.6772
-99.0,31.84,5.6646
-98.95,31.84,5.6511
-98.9,31.84,5.6371
-98.85,31.84,5.6231
-98.8,31.84,5.6095
-98.75,31.84,5.597
-98.7,31.84,5.5858
-98.65,31.84,5.576
-98.6,31.84,5.5674
-98.55,31.84,5.5595
-98.5,31.84,5.5517
-98.45,31.84,5.5433
-98.4,31.84,5.5338
-98.35,31.84,5.5231
-98.3,31.84,5.5113
-98.25,31.84,5.499
-98.2,31.84,5.487
-98.15,31.84,5.476
-98.1,31.84,5.4667
-98.05,31.84,5.459
-98.0,31.84,5.4527
-97.95,31.84,5.4468
-97.9,31.84,5.4403
-97.85,31.84,5.4322
-97.8,31.84,5.422
-97.75,31.84,5.41
-97.7,31.84,5.397
-97.65,31.84,5.3842
-97.6,31.84,5.3726
-97.55,31.84,5.3626
-97.5,31.84,5.354
-97.45,31.84,5.3462
-97.4,31.84,5.3382
-97.35,31.84,5.3294
-97.3,31.84,5.3195
-97.25,31.84,5.3084
-97.2,31.84,5.2964
-97.15,31.84,5.2839
-97.1,31.84,5.2718
-97.05,31.84,5.2606
-97.0,31.84,5.2508
-96.95,31.84,5.2421
-96.9,31.84,5.234
-96.85,31.84,5.226
-96.8,31.84,5.2174
-96.75,31.84,5.2081
-96.7,31.84,5.1978
-96.65,31.84,5.1864
-96.6,31.84,5.1736
-96.55,31.84,5.1592
-96.5,31.84,5.1431
-96.45,31.84,5.1259
-96.4,31.84,5.1083
-96.35,31.84,5.091
-96.3,31.84,5.0747
-96.25,31.84,5.0594
-96.2,31.84,5.0452
-96.15,31.84,5.0318
-96.1,31.84,5.019
-96.05,31.84,5.0067
-96.0,31.84,4.9946
-95.95,31.84,4.9821
-95.9,31.84,4.9686
-95.85,31.84,4.9535
-95.8,31.84,4.9365
-95.75,31.84,4.9177
-95.7,31.84,4.8979
-95.65,31.84,4.878
-95.6,31.84,4.8588
-95.55,31.84,4.8407
-95.5,31.84,4.8234
-95.45,31.84,4.806
-95.4,31.84,4.788
-95.35,31.84,4.769
-95.3,31.84,4.7491
-95.25,31.84,4.7288
-95.2,31.84,4.7091
-95.15,31.84,4.6906
-95.1,31.84,4.6736
-95.05,31.84,4.658
-95.0,31.84,4.6437
-94.95,31.84,4.6305
-94.9,31.84,4.6182
-94.85,31.84,4.6068
-94.8,31.84,4.5964
-94.75,31.84,4.587
-94.7,31.84,4.5781
-94.65,31.84,4.5691
-94.6,31.84,4.5594
-94.55,31.84,4.5483
-94.5,31.84,4.5354
-94.45,31.84,4.5213
-94.4,31.84,4.5072
-94.35,31.84,4.4945
-94.3,31.84,4.4849
-94.25,31.84,4.4791
-94.2,31.84,4.4768
-94.15,31.84,4.4769
-94.1,31.84,4.478
-94.05,31.84,4.479
-94.0,31.84,4.4793
-93.95,31.84,4.4789
-93.9,31.84,4.4784
-93.85,31.84,4.4783
-106.6,31.89,6.8746
-106.55,31.89,6.8616
-106.5,31.89,6.8471
-106.45,31.89,6.8325
-106.4,31.89,6.8193
-106.35,31.89,6.8088
-106.3,31.89,6.8015
-106.25,31.89,6.7971
-106.2,31.89,6.7944
-106.15,31.89,6.792
-106.1,31.89,6.7886
-106.05,31.89,6.7833
-106.0,31.89,6.7761
-105.95,31.89,6.7669
-105.9,31.89,6.7564
-105.85,31.89,6.7452
-105.8,31.89,6.7342
-105.75,31.89,6.7238
-105.7,31.89,6.7138
-105.65,31.89,6.7036
-105.6,31.89,6.6926
-105.55,31.89,6.6806
-105.5,31.89,6.668
-105.45,31.89,6.6558
-105.4,31.89,6.6452
-105.35,31.89,6.6367
-105.3,31.89,6.6304
-105.25,31.89,6.6257
-105.2,31.89,6.6218
-105.15,31.89,6.6179
-105.1,31.89,6.6132
-105.05,31.89,6.6074
-105.0,31.89,6.6006
-104.95,31.89,6.5928
-104.9,31.89,6.5844
-104.85,31.89,6.5759
-104.8,31.89,6.5679
-104.75,31.89,6.561
-104.7,31.89,6.5553
-104.65,31.89,6.5509
-104.6,31.89,6.5474
-104.55,31.89,6.5443
-104.5,31.89,6.5412
-104.45,31.89,6.5378
-104.4,31.89,6.534
-104.35,31.89,6.5292
-104.3,31.89,6.5233
-104.25,31.89,6.5159
-104.2,31.89,6.507
-104.15,31.89,6.4968
-104.1,31.89,6.4859
-104.05,31.89,6.4752
-104.0,31.89,6.4655
-103.95,31.89,6.4573
-103.9,31.89,6.4508
-103.85,31.89,6.4457
-103.8,31.89,6.4415
-103.75,31.89,6.4377
-103.7,31.89,6.4341
-103.65,31.89,6.4303
-103.6,31.89,6.4259
-103.55,31.89,6.4204
-103.5,31.89,6.4134
-103.45,31.89,6.4048
-103.4,31.89,6.3947
-103.35,31.89,6.3838
-103.3,31.89,6.3729
-103.25,31.89,6.3627
-103.2,31.89,6.3537
-103.15,31.89,6.3458
-103.1,31.89,6.3389
-103.05,31.89,6.3328
-103.0,31.89,6.3274
-102.95,31.89,6.3226
-102.9,31.89,6.3178
-102.85,31.89,6.3125
-102.8,31.89,6.3063
-102.75,31.89,6.2988
-102.7,31.89,6.2902
-102.65,31.89,6.2807
-102.6,31.89,6.2711
-102.55,31.89,6.2618
-102.5,31.89,6.253
-102.45,31.89,6.2449
-102.4,31.89,6.2375
-102.35,31.89,6.2306
-102.3,31.89,6.2241
-102.25,31.89,6.218
-102.2,31.89,6.2119
-102.15,31.89,6.2058
-102.1,31.89,6.1995
-102.05,31.89,6.1932
-102.0,31.89,6.187
-101.95,31.89,6.1809
-101.9,31.89,6.175
-101.85,31.89,6.1689
-101.8,31.89,6.1625
-101.75,31.89,6.1556
-101.7,31.89,6.1483
-101.65,31.89,6.1405
-101.6,31.89,6.1325
-101.55,31.89,6.1244
-101.5,31.89,6.1164
-101.45,31.89,6.1091
-101.4,31.89,6.1027
-101.35,31.89,6.0971
-101.3,31.89,6.092
-101.25,31.89,6.0865
-101.2,31.89,6.0798
-101.15,31.89,6.0713
-101.1,31.89,6.061
-101.05,31.89,6.0494
-101.0,31.89,6.0376
-100.95,31.89,6.0265
-100.9,31.89,6.0168
-100.85,31.89,6.0087
-100.8,31.89,6.0022
-100.75,31.89,5.997
-100.7,31.89,5.9926
-100.65,31.89,5.9886
-100.6,31.89,5.9841
-100.55,31.89,5.9783
-100.5,31.89,5.9704
-100.45,31.89,5.9598
-100.4,31.89,5.9468
-100.35,31.89,5.9323
-100.3,31.89,5.9176
-100.25,31.89,5.9042
-100.2,31.89,5.8926
-100.15,31.89,5.8828
-100.1,31.89,5.8742
-100.05,31.89,5.8661
-100.0,31.89,5.8582
-99.95,31.89,5.8506
-99.9,31.89,5.8436
-99.85,31.89,5.8372
-99.8,31.89,5.8313
-99.75,31.89,5.8253
-99.7,31.89,5.8189
-99.65,31.89,5.8115
-99.6,31.89,5.803
-99.55,31.89,5.7935
-99.5,31.89,5.7831
-99.45,31.89,5.7719
-99.4,31.89,5.7601
-99.35,31.89,5.748
-99.3,31.89,5.7358
-99.25,31.89,5.7238
-99.2,31.89,5.7123
-99.15,31.89,5.7009
-99.1,31.89,5.6893
-99.05,31.89,5.6769
-99.0,31.89,5.6638
-98.95,31.89,5.6499
-98.9,31.89,5.6357
-98.85,31.89,5.6218
-98.8,31.89,5.6086
-98.75,31.89,5.5965
-98.7,31.89,5.5857
-98.65,31.89,5.5761
-98.6,31.89,5.5674
-98.55,31.89,5.559
-98.5,31.89,5.5502
-98.45,31.89,5.5405
-98.4,31.89,5.5298
-98.35,31.89,5.5182
-98.3,31.89,5.5062
-98.25,31.89,5.4943
-98.2,31.89,5.4832
-98.15,31.89,5.4735
-98.1,31.89,5.4653
-98.05,31.89,5.4587
-98.0,31.89,5.4532
-97.95,31.89,5.4479
-97.9,31.89,5.4419
-97.85,31.89,5.4341
-97.8,31.89,5.424
-97.75,31.89,5.4118
-97.7,31.89,5.3985
-97.65,31.89,5.3852
-97.6,31.89,5.3731
-97.55,31.89,5.3629
-97.5,31.89,5.3542
-97.45,31.89,5.3465
-97.4,31.89,5.3387
-97.35,31.89,5.3299
-97.3,31.89,5.3197
-97.25,31.89,5.3078
-97.2,31.89,5.2946
-97.15,31.89,5.2807
-97.1,31.89,5.2673
-97.05,31.89,5.2553
-97.0,31.89,5.2453
-96.95,31.89,5.2372
-96.9,31.89,5.2304
-96.85,31.89,5.224
-96.8,31.89,5.2172
-96.75,31.89,5.2095
-96.7,31.89,5.2003
-96.65,31.89,5.1896
-96.6,31.89,5.1772
-96.55,31.89,5.1628
-96.5,31.89,5.1467
-96.45,31.89,5.1295
-96.4,31.89,5.1117
-96.35,31.89,5.0942
-96.3,31.89,5.0776
-96.25,31.89,5.062
-96.2,31.89,5.0474
-96.15,31.89,5.0335
-96.1,31.89,5.0202
-96.05,31.89,5.0074
-96.0,31.89,4.9949
-95.95,31.89,4.9822
-95.9,31.89,4.9688
-95.85,31.89,4.9541
-95.8,31.89,4.9377
-95.75,31.89,4.9198
-95.7,31.89,4.9008
-95.65,31.89,4.8817
-95.6,31.89,4.8631
-95.55,31.89,4.8451
-95.5,31.89,4.8276
-95.45,31.89,4.8099
-95.4,31.89,4.7914
-95.35,31.89,4.772
-95.3,31.89,4.7519
-95.25,31.89,4.7316
-95.2,31.89,4.7119
-95.15,31.89,4.6934
-95.1,31.89,4.6765
-95.05,31.89,4.6611
-95.0,31.89,4.6469
-94.95,31.89,4.6339
-94.9,31.89,4.6219
-94.85,31.89,4.6109
-94.8,31.89,4.601
-94.75,31.89,4.5922
-94.7,31.89,4.5839
-94.65,31.89,4.5756
-94.6,31.89,4.5664
-94.55,31.89,4.5558
-94.5,31.89,4.5435
-94.45,31.89,4.5299
-94.4,31.89,4.5164
-94.35,31.89,4.5044
-94.3,31.89,4.4952
-94.25,31.89,4.4897
-94.2,31.89,4.4874
-94.15,31.89,4.4872
-94.1,31.89,4.4878
-94.05,31.89,4.4881
-94.0,31.89,4.4875
-93.95,31.89,4.4861
-93.9,31.89,4.4844
-93.85,31.89,4.483
-105.15,31.94,6.6226
-105.1,31.94,6.6174
-105.05,31.94,6.6112
-105.0,31.94,6.604
-104.95,31.94,6.5958
-104.9,31.94,6.587
-104.85,31.94,6.578
-104.8,31.94,6.5696
-104.75,31.94,6.5624
-104.7,31.94,6.5567
-104.65,31.94,6.5524
-104.6,31.94,6.549
-104.55,31.94,6.546
-104.5,31.94,6.5429
-104.45,31.94,6.5395
-104.4,31.94,6.5355
-104.35,31.94,6.5304
-104.3,31.94,6.524
-104.25,31.94,6.5158
-104.2,31.94,6.5061
-104.15,31.94,6.4954
-104.1,31.94,6.4842
-104.05,31.94,6.4735
-104.0,31.94,6.464
-103.95,31.94,6.4561
-103.9,31.94,6.45
-103.85,31.94,6.4452
-103.8,31.94,6.4414
-103.75,31.94,6.4381
-103.7,31.94,6.435
-103.65,31.94,6.4319
-103.6,31.94,6.4282
-103.55,31.94,6.4235
-103.5,31.94,6.4171
-103.45,31.94,6.4088
-103.4,31.94,6.3989
-103.35,31.94,6.3881
-103.3,31.94,6.3771
-103.25,31.94,6.367
-103.2,31.94,6.3581
-103.15,31.94,6.3505
-103.1,31.94,6.3441
-103.05,31.94,6.3386
-103.0,31.94,6.3338
-102.95,31.94,6.3296
-102.9,31.94,6.3255
-102.85,31.94,6.3208
-102.8,31.94,6.3148
-102.75,31.94,6.3072
-102.7,31.94,6.2983
-102.65,31.94,6.2886
-102.6,31.94,6.2786
-102.55,31.94,6.2689
-102.5,31.94,6.2595
-102.45,31.94,6.2504
-102.4,31.94,6.2415
-102.35,31.94,6.233
-102.3,31.94,6.2251
-102.25,31.94,6.2178
-102.2,31.94,6.2111
-102.15,31.94,6.2048
-102.1,31.94,6.1988
-102.05,31.94,6.1931
-102.0,31.94,6.1875
-101.95,31.94,6.1821
-101.9,31.94,6.1768
-101.85,31.94,6.1712
-101.8,31.94,6.1653
-101.75,31.94,6.1587
-101.7,31.94,6.1514
-101.65,31.94,6.1437
-101.6,31.94,6.1358
-101.55,31.94,6.1281
-101.5,31.94,6.1209
-101.45,31.94,6.1145
-101.4,31.94,6.109
-101.35,31.94,6.104
-101.3,31.94,6.0991
-101.25,31.94,6.0933
-101.2,31.94,6.086
-101.15,31.94,6.0765
-101.1,31.94,6.0652
-101.05,31.94,6.0526
-101.0,31.94,6.0398
-100.95,31.94,6.0278
-100.9,31.94,6.0172
-100.85,31.94,6.0083
-100.8,31.94,6.001
-100.75,31.94,5.9949
-100.7,31.94,5.9898
-100.65,31.94,5.9852
-100.6,31.94,5.9804
-100.55,31.94,5.9744
-100.5,31.94,5.9665
-100.45,31.94,5.956
-100.4,31.94,5.9432
-100.35,31.94,5.9289
-100.3,31.94,5.9145
-100.25,31.94,5.9013
-100.2,31.94,5.8899
-100.15,31.94,5.8802
-100.1,31.94,5.8717
-100.05,31.94,5.8636
-100.0,31.94,5.8558
-99.95,31.94,5.8485
-99.9,31.94,5.8419
-99.85,31.94,5.836
-99.8,31.94,5.8306
-99.75,31.94,5.8251
-99.7,31.94,5.8192
-99.65,31.94,5.8123
-99.6,31.94,5.8044
-99.55,31.94,5.7955
-99.5,31.94,5.7859
-99.45,31.94,5.7756
-99.4,31.94,5.7646
-99.35,31.94,5.7531
-99.3,31.94,5.7412
-99.25,31.94,5.7292
-99.2,31.94,5.7169
-99.15,31.94,5.7044
-99.1,31.94,5.6914
-99.05,31.94,5.6777
-99.0,31.94,5.6634
-98.95,31.94,5.6488
-98.9,31.94,5.6345
-98.85,31.94,5.6208
-98.8,31.94,5.6081
-98.75,31.94,5.5964
-98.7,31.94,5.5858
-98.65,31.94,5.5761
-98.6,31.94,5.5668
-98.55,31.94,5.5575
-98.5,31.94,5.5475
-98.45,31.94,5.5367
-98.4,31.94,5.525
-98.35,31.94,5.513
-98.3,31.94,5.501
-98.25,31.94,5.4898
-98.2,31.94,5.4797
-98.15,31.94,5.4712
-98.1,31.94,5.4642
-98.05,31.94,5.4586
-98.0,31.94,5.4538
-97.95,31.94,5.4491
-97.9,31.94,5.4435
-97.85,31.94,5.4361
-97.8,31.94,5.4262
-97.75,31.94,5.4141
-97.7,31.94,5.4007
-97.65,31.94,5.3872
-97.6,31.94,5.375
-97.55,31.94,5.3646
-97.5,31.94,5.3558
-97.45,31.94,5.3481
-97.4,31.94,5.3404
-97.35,31.94,5.3317
-97.3,31.94,5.3213
-97.25,31.94,5.3089
-97.2,31.94,5.2948
-97.15,31.94,5.2799
-97.1,31.94,5.2654
-97.05,31.94,5.2527
